"EditorID","Prefix","FormKey","CreatedObject_FormKey","CreatedObjectCount","IngredientCount","IngredientFormKeys"
"Armor_HideRuggedCuirass_Recipe_Disabled","Armor","024895:Wildlander.esp","007419:Common Clothes and Armors.esp","1","3","||"
"Armor_HideFurredCuirass_Recipe","Armor","024896:Wildlander.esp","00741A:Common Clothes and Armors.esp","1","3","||"
"Armor_StuddedFurredCuirass_Recipe","Armor","024897:Wildlander.esp","00741B:Common Clothes and Armors.esp","1","3","||"
"Armor_HideScrapRobes_Recipe_Disabled","Armor","024898:Wildlander.esp","00741C:Common Clothes and Armors.esp","1","3","||"
"Armor_SteelBracedCuirass_Recipe","Armor","024899:Wildlander.esp","00741D:Common Clothes and Armors.esp","1","3","||"
"Armor_HideRoughspunTunic_Recipe_Disabled","Armor","02489A:Wildlander.esp","007980:Common Clothes and Armors.esp","1","3","||"
"Armor_RobedMail_Recipe","Armor","02489B:Wildlander.esp","007984:Common Clothes and Armors.esp","1","3","||"
"Armor_HideMakeshiftCuirass_Recipe_Disabled","Armor","02489C:Wildlander.esp","007985:Common Clothes and Armors.esp","1","3","||"
"Armor_IronVagabondCuirass_Recipe_Disabled","Armor","02489D:Wildlander.esp","0089AC:Common Clothes and Armors.esp","1","3","||"
"Armor_MailAndHide_Recipe","Armor","02489E:Wildlander.esp","010F63:Common Clothes and Armors.esp","1","3","||"
"Armor_OiledMailAndHide_Recipe","Armor","02489F:Wildlander.esp","010F64:Common Clothes and Armors.esp","1","4","|||"
"Armor_LeatherTiledClothesBrownBlack_Recipe","Armor","0248A0:Wildlander.esp","010F6C:Common Clothes and Armors.esp","1","4","|||"
"Armor_LeatherTiledClothesBrown_Recipe","Armor","0248A1:Wildlander.esp","010F6D:Common Clothes and Armors.esp","1","3","||"
"Armor_LeatherQuiltedClothesBlack_Recipe","Armor","0248A2:Wildlander.esp","010F6E:Common Clothes and Armors.esp","1","3","||"
"Armor_MailAndLeathers_Recipe","Armor","0248A3:Wildlander.esp","010F6F:Common Clothes and Armors.esp","1","3","||"
"Armor_MailAndLeatherSurcoat_Recipe","Armor","0248A4:Wildlander.esp","010F70:Common Clothes and Armors.esp","1","4","|||"
"Armor_LinenClothesBrownWhiteTan_Recipe","Armor","0248A5:Wildlander.esp","010F71:Common Clothes and Armors.esp","1","4","|||"
"Armor_LinenClothesBlackGreen_Recipe","Armor","0248A6:Wildlander.esp","010F72:Common Clothes and Armors.esp","1","3","||"
"Armor_LinenClothesBrownTan_Recipe","Armor","0248A7:Wildlander.esp","010F78:Common Clothes and Armors.esp","1","3","||"
"Armor_LinenClothesOrangeWhiteTan_Recipe","Armor","0248A8:Wildlander.esp","010F79:Common Clothes and Armors.esp","1","4","|||"
"Armor_LinenClothesOrangeGreyTan_Recipe","Armor","0248A9:Wildlander.esp","010F7A:Common Clothes and Armors.esp","1","4","|||"
"Armor_LinenClothesBrownGreyTan_Recipe","Armor","0248AB:Wildlander.esp","010F7C:Common Clothes and Armors.esp","1","4","|||"
"Armor_LinenSkirtGreenBlack_Recipe","Armor","0248AC:Wildlander.esp","01865C:Common Clothes and Armors.esp","1","3","||"
"Armor_LinenSkirtIndigoBlack_Recipe","Armor","0248AD:Wildlander.esp","01865D:Common Clothes and Armors.esp","1","3","||"
"Armor_LinenSkirtOrangeBlack_Recipe","Armor","0248AE:Wildlander.esp","01865E:Common Clothes and Armors.esp","1","3","||"
"Armor_LinenMageTunicWhiteGreenBrown_Recipe","Armor","0248AF:Wildlander.esp","01865F:Common Clothes and Armors.esp","1","4","|||"
"Armor_LinenMageTunicWhiteBrown_Recipe","Armor","0248B0:Wildlander.esp","018660:Common Clothes and Armors.esp","1","3","||"
"Armor_LinenMageTunicGreyBrown_Recipe","Armor","0248B1:Wildlander.esp","018661:Common Clothes and Armors.esp","1","3","||"
"Armor_LinenMageTunicWhiteOrange_Recipe","Armor","0248B2:Wildlander.esp","018662:Common Clothes and Armors.esp","1","3","||"
"Armor_LinenMageTunicGreyBlack_Recipe","Armor","0248B3:Wildlander.esp","018663:Common Clothes and Armors.esp","1","3","||"
"Armor_LinenDoubletBrownTan_Recipe","Armor","0248B4:Wildlander.esp","018664:Common Clothes and Armors.esp","1","3","||"
"Armor_LinenDoubletBrownGreen_Recipe","Armor","0248B5:Wildlander.esp","018665:Common Clothes and Armors.esp","1","3","||"
"Armor_LinenDoubletTan_Recipe","Armor","0248B6:Wildlander.esp","018666:Common Clothes and Armors.esp","1","2","|"
"Armor_LinenDoubletTanGrey_Recipe","Armor","0248B7:Wildlander.esp","018667:Common Clothes and Armors.esp","1","3","||"
"Armor_LinenDoubletTanGreyWhite_Recipe","Armor","0248B8:Wildlander.esp","018668:Common Clothes and Armors.esp","1","4","|||"
"Armor_LinenMinersClothesOrangeBrown_Recipe","Armor","0248BA:Wildlander.esp","01866A:Common Clothes and Armors.esp","1","3","||"
"Armor_LinenMinersClothesGreyTan_Recipe","Armor","0248BB:Wildlander.esp","01866B:Common Clothes and Armors.esp","1","3","||"
"Armor_LinenMinersClothesYellowBrown_Recipe","Armor","0248BC:Wildlander.esp","01866C:Common Clothes and Armors.esp","1","3","||"
"Armor_LinenTravelerRobesBrownGrey_Recipe","Armor","0248BD:Wildlander.esp","01866D:Common Clothes and Armors.esp","1","3","||"
"Armor_LinenMageRobesBrownTan_Recipe","Armor","0248BE:Wildlander.esp","018678:Common Clothes and Armors.esp","1","3","||"
"Armor_LinenMageRobesBrownWhite_Recipe","Armor","0248BF:Wildlander.esp","018679:Common Clothes and Armors.esp","1","3","||"
"Armor_LinenMageRobesTanWhite_Recipe","Armor","0248C0:Wildlander.esp","01867A:Common Clothes and Armors.esp","1","3","||"
"Armor_LinenMageRobesGreenTan_Recipe","Armor","0248C1:Wildlander.esp","01867B:Common Clothes and Armors.esp","1","3","||"
"Armor_LinenTravelerRobesPurpleOrangeWhite_Recipe","Armor","0248C4:Wildlander.esp","01867E:Common Clothes and Armors.esp","1","4","|||"
"Armor_LinenTravelerRobesBrownWhite_Recipe","Armor","0248C5:Wildlander.esp","01867F:Common Clothes and Armors.esp","1","3","||"
"Armor_LinenTravelerRobesBrownTanWhite_Recipe","Armor","0248C6:Wildlander.esp","018680:Common Clothes and Armors.esp","1","4","|||"
"Armor_LinenClothesBrownGrey_Breakdown","Armor","0248CB:Wildlander.esp","00080C:ClothingCraft.esp","2","1",""
"Armor_HideVagabondRobesDark_Breakdown","Armor","0248CC:Wildlander.esp","0DB5D2:Skyrim.esm","2","1",""
"Armor_IronFurredCuirass_Breakdown","Armor","0248CD:Wildlander.esp","00AA1F:Wildlander.esp","55","1",""
"Armor_MailAndPauldronedLeather_Breakdown","Armor","0248CE:Wildlander.esp","00AA1F:Wildlander.esp","55","1",""
"Armor_LinenClothesOrange_Breakdown","Armor","0248CF:Wildlander.esp","000811:ClothingCraft.esp","2","1",""
"Armor_LinenClothesCollaredOrangeWhite_Breakdown","Armor","0248D0:Wildlander.esp","000811:ClothingCraft.esp","2","1",""
"Armor_LinenClothesBlackGreyTan_Breakdown","Armor","0248D1:Wildlander.esp","00080A:ClothingCraft.esp","2","1",""
"Armor_LinenClothesOrangeWhiteBrown_Breakdown","Armor","0248D2:Wildlander.esp","000811:ClothingCraft.esp","2","1",""
"Armor_LinenSkirtBlack_Breakdown","Armor","0248D3:Wildlander.esp","00080A:ClothingCraft.esp","2","1",""
"Armor_LinenClothesCollaredBrownOrange_Breakdown","Armor","0248D4:Wildlander.esp","00080C:ClothingCraft.esp","2","1",""
"Armor_LinenSurcoatBlackGreen_Breakdown","Armor","0248D5:Wildlander.esp","00080A:ClothingCraft.esp","2","1",""
"Armor_LinenMinersClothesOrangeBlack_Breakdown","Armor","0248D6:Wildlander.esp","000811:ClothingCraft.esp","2","1",""
"Armor_LinenMinersClothesBrown_Breakdown","Armor","0248D7:Wildlander.esp","00080C:ClothingCraft.esp","2","1",""
"Armor_LinenDoubletBrownGrey_Breakdown","Armor","0248D8:Wildlander.esp","00080C:ClothingCraft.esp","2","1",""
"Armor_LeatherClothesBlack_Breakdown","Armor","0248D9:Wildlander.esp","00080A:ClothingCraft.esp","2","1",""
"Armor_LeatherClothesBlackBrown_Breakdown","Armor","0248DA:Wildlander.esp","00080A:ClothingCraft.esp","2","1",""
"Armor_LinenPlainRobesMantledGreyOrange_Breakdown","Armor","0248DB:Wildlander.esp","00080D:ClothingCraft.esp","2","1",""
"Armor_LinenPlainRobesMantledOrangeBrown_Breakdown","Armor","0248DC:Wildlander.esp","000811:ClothingCraft.esp","2","1",""
"Armor_LinenPlainRobesMantledGreyRed_Breakdown","Armor","0248DD:Wildlander.esp","00080D:ClothingCraft.esp","2","1",""
"Armor_LinenPlainRobesMantledOrange_Breakdown","Armor","0248DE:Wildlander.esp","000811:ClothingCraft.esp","2","1",""
"Armor_LinenPlainRobesMantledGreyBrown_Breakdown","Armor","0248DF:Wildlander.esp","00080D:ClothingCraft.esp","2","1",""
"Armor_LinenPlainRobesGreyOrange_Breakdown","Armor","0248E0:Wildlander.esp","00080D:ClothingCraft.esp","2","1",""
"Armor_LinenPlainRobesOrangeBrown_Breakdown","Armor","0248E1:Wildlander.esp","000811:ClothingCraft.esp","2","1",""
"Armor_LinenPlainRobesGreyRed_Breakdown","Armor","0248E2:Wildlander.esp","00080D:ClothingCraft.esp","2","1",""
"Armor_LinenPlainRobesOrange_Breakdown","Armor","0248E3:Wildlander.esp","000811:ClothingCraft.esp","2","1",""
"Armor_LinenPlainRobesGreyBrown_Breakdown","Armor","0248E4:Wildlander.esp","00080D:ClothingCraft.esp","2","1",""
"Armor_MailAndTunic_Breakdown","Armor","0248E5:Wildlander.esp","00AA1F:Wildlander.esp","55","1",""
"Armor_MailAndSurcoat_Breakdown","Armor","0248E6:Wildlander.esp","00AA1F:Wildlander.esp","55","1",""
"Armor_MailAndJacket_Breakdown","Armor","0248E7:Wildlander.esp","00AA1F:Wildlander.esp","55","1",""
"Armor_LeatherDoubletDark_Breakdown","Armor","0248E8:Wildlander.esp","0DB5D2:Skyrim.esm","2","1",""
"Armor_LeatherDoublet_Breakdown","Armor","0248E9:Wildlander.esp","0DB5D2:Skyrim.esm","2","1",""
"Armor_OiledMailAndTunic_Breakdown","Armor","0248EA:Wildlander.esp","00AA1F:Wildlander.esp","55","1",""
"Armor_OiledMailAndJacket_Breakdown","Armor","0248EB:Wildlander.esp","00AA1F:Wildlander.esp","55","1",""
"Armor_IronRobedCuirassDark_Breakdown","Armor","0248EC:Wildlander.esp","00AA1F:Wildlander.esp","55","1",""
"Armor_IronRobedCuirassPale_Breakdown","Armor","0248ED:Wildlander.esp","00AA1F:Wildlander.esp","55","1",""
"Armor_LinenSkirtQuiltedBrown_Breakdown","Armor","0248EE:Wildlander.esp","00080C:ClothingCraft.esp","2","1",""
"Armor_LinenMageTunicBlueQuiltedBrown_Breakdown","Armor","0248EF:Wildlander.esp","00080B:ClothingCraft.esp","2","1",""
"Armor_LinenSurcoatBlackBrown_Breakdown","Armor","0248F0:Wildlander.esp","00080A:ClothingCraft.esp","2","1",""
"Armor_CottonQuiltedClothesOrangeBlack_Breakdown","Armor","0248F1:Wildlander.esp","000819:ClothingCraft.esp","2","1",""
"Armor_CottonQuiltedClothesBlackWhite_Breakdown","Armor","0248F2:Wildlander.esp","000813:ClothingCraft.esp","2","1",""
"Armor_CottonQuiltedClothesBrownOrange_Breakdown","Armor","0248F3:Wildlander.esp","000815:ClothingCraft.esp","2","1",""
"Armor_CottonQuiltedClothesBrownWhite_Breakdown","Armor","0248F4:Wildlander.esp","000815:ClothingCraft.esp","2","1",""
"Armor_LinenTravelerRobesBlackBrown_Breakdown","Armor","0248F5:Wildlander.esp","00080A:ClothingCraft.esp","2","1",""
"Armor_LinenMageRobesBlackGrey_Breakdown","Armor","0248F6:Wildlander.esp","00080A:ClothingCraft.esp","2","1",""
"Armor_LinenTravelerRobesBlackOrange_Breakdown","Armor","0248F7:Wildlander.esp","00080A:ClothingCraft.esp","2","1",""
"Armor_LinenTravelerRobesBlack_Breakdown","Armor","0248F8:Wildlander.esp","00080A:ClothingCraft.esp","2","1",""
"Armor_LinenTravelerRobesBlackBrownGreen_Breakdown","Armor","0248F9:Wildlander.esp","00080A:ClothingCraft.esp","2","1",""
"Armor_LinenTravelerRobesBlackTanWhite_Breakdown","Armor","0248FA:Wildlander.esp","00080A:ClothingCraft.esp","2","1",""
"Armor_LinenTravelerRobesBlackBrownGrey_Breakdown","Armor","0248FB:Wildlander.esp","00080A:ClothingCraft.esp","2","1",""
"Armor_LinenTravelerRobesPurpleTanWhite_Breakdown","Armor","0248FC:Wildlander.esp","000812:ClothingCraft.esp","2","1",""
"Armor_SteelFurredPlateCuirass_Breakdown","Armor","0248FD:Wildlander.esp","00AA21:Wildlander.esp","55","1",""
"Armor_LinenMageRobesBlackWhite_Breakdown","Armor","0248FE:Wildlander.esp","00080A:ClothingCraft.esp","2","1",""
"Armor_LinenMageTunicWhiteQuiltedBrown_Breakdown","Armor","0248FF:Wildlander.esp","000980:ClothingCraft.esp","2","1",""
"Armor_SteelFurredCuirass_Breakdown","Armor","024900:Wildlander.esp","00AA21:Wildlander.esp","55","1",""
"Armor_FurredRobesDark_Breakdown","Armor","024901:Wildlander.esp","DA0BF1:Update.esm","2","1",""
"Armor_FurredRobesPale_Breakdown","Armor","024902:Wildlander.esp","DA0BF1:Update.esm","2","1",""
"Armor_HideFurredCuirass_Breakdown","Armor","024903:Wildlander.esp","0DB5D2:Skyrim.esm","2","1",""
"Armor_StuddedFurredCuirass_Breakdown","Armor","024904:Wildlander.esp","0DB5D2:Skyrim.esm","3","1",""
"Armor_SteelBracedCuirass_Breakdown","Armor","024905:Wildlander.esp","00AA21:Wildlander.esp","55","1",""
"Armor_RobedMail_Breakdown","Armor","024906:Wildlander.esp","00AA1F:Wildlander.esp","55","1",""
"Armor_MailAndHide_Breakdown","Armor","024907:Wildlander.esp","00AA1F:Wildlander.esp","55","1",""
"Armor_OiledMailAndHide_Breakdown","Armor","024908:Wildlander.esp","00AA1F:Wildlander.esp","55","1",""
"Armor_LeatherTiledClothesBrownBlack_Breakdown","Armor","024909:Wildlander.esp","00080C:ClothingCraft.esp","2","1",""
"Armor_LeatherTiledClothesBrown_Breakdown","Armor","02490A:Wildlander.esp","00080C:ClothingCraft.esp","2","1",""
"Armor_LeatherQuiltedClothesBlack_Breakdown","Armor","02490B:Wildlander.esp","00080A:ClothingCraft.esp","2","1",""
"Armor_MailAndLeathers_Breakdown","Armor","02490C:Wildlander.esp","00AA1F:Wildlander.esp","55","1",""
"Armor_MailAndLeatherSurcoat_Breakdown","Armor","02490D:Wildlander.esp","00AA1F:Wildlander.esp","55","1",""
"Armor_LinenClothesBrownWhiteTan_Breakdown","Armor","02490E:Wildlander.esp","00080C:ClothingCraft.esp","2","1",""
"Armor_LinenClothesBlackGreen_Breakdown","Armor","02490F:Wildlander.esp","00080A:ClothingCraft.esp","2","1",""
"Armor_LinenClothesBrownTan_Breakdown","Armor","024910:Wildlander.esp","00080C:ClothingCraft.esp","2","1",""
"Armor_LinenClothesOrangeWhiteTan_Breakdown","Armor","024911:Wildlander.esp","000811:ClothingCraft.esp","2","1",""
"Armor_LinenClothesOrangeGreyTan_Breakdown","Armor","024912:Wildlander.esp","000811:ClothingCraft.esp","2","1",""
"Armor_LinenClothesBrownGreyTan_Breakdown","Armor","024913:Wildlander.esp","00080C:ClothingCraft.esp","2","1",""
"Armor_LinenSkirtGreenBlack_Breakdown","Armor","024914:Wildlander.esp","00080E:ClothingCraft.esp","2","1",""
"Armor_LinenSkirtIndigoBlack_Breakdown","Armor","024915:Wildlander.esp","000810:ClothingCraft.esp","2","1",""
"Armor_LinenSkirtOrangeBlack_Breakdown","Armor","024916:Wildlander.esp","000811:ClothingCraft.esp","2","1",""
"Armor_LinenMageTunicWhiteGreenBrown_Breakdown","Armor","024917:Wildlander.esp","000980:ClothingCraft.esp","2","1",""
"Armor_LinenMageTunicWhiteBrown_Breakdown","Armor","024918:Wildlander.esp","000980:ClothingCraft.esp","2","1",""
"Armor_LinenMageTunicGreyBrown_Breakdown","Armor","024919:Wildlander.esp","00080D:ClothingCraft.esp","2","1",""
"Armor_LinenMageTunicWhiteOrange_Breakdown","Armor","02491A:Wildlander.esp","000980:ClothingCraft.esp","2","1",""
"Armor_LinenMageTunicGreyBlack_Breakdown","Armor","02491B:Wildlander.esp","00080D:ClothingCraft.esp","2","1",""
"Armor_LinenDoubletBrownTan_Breakdown","Armor","02491C:Wildlander.esp","00080C:ClothingCraft.esp","2","1",""
"Armor_LinenDoubletBrownGreen_Breakdown","Armor","02491D:Wildlander.esp","00080C:ClothingCraft.esp","2","1",""
"Armor_LinenDoubletTan_Breakdown","Armor","02491E:Wildlander.esp","00080F:ClothingCraft.esp","2","1",""
"Armor_LinenDoubletTanGrey_Breakdown","Armor","02491F:Wildlander.esp","00080D:ClothingCraft.esp","2","1",""
"Armor_LinenDoubletTanGreyWhite_Breakdown","Armor","024920:Wildlander.esp","00080D:ClothingCraft.esp","2","1",""
"Armor_LinenMinersClothesOrangeBrown_Breakdown","Armor","024921:Wildlander.esp","000811:ClothingCraft.esp","2","1",""
"Armor_LinenMinersClothesGreyTan_Breakdown","Armor","024922:Wildlander.esp","00080D:ClothingCraft.esp","2","1",""
"Armor_LinenMinersClothesYellowBrown_Breakdown","Armor","024923:Wildlander.esp","000828:ClothingCraft.esp","2","1",""
"Armor_LinenTravelerRobesBrownGrey_Breakdown","Armor","024924:Wildlander.esp","00080C:ClothingCraft.esp","2","1",""
"Armor_LinenMageRobesBrownTan_Breakdown","Armor","024925:Wildlander.esp","00080C:ClothingCraft.esp","2","1",""
"Armor_LinenMageRobesBrownWhite_Breakdown","Armor","024926:Wildlander.esp","00080C:ClothingCraft.esp","2","1",""
"Armor_LinenMageRobesTanWhite_Breakdown","Armor","024927:Wildlander.esp","00080F:ClothingCraft.esp","2","1",""
"Armor_LinenMageRobesGreenTan_Breakdown","Armor","024928:Wildlander.esp","00080E:ClothingCraft.esp","2","1",""
"Armor_LinenTravelerRobesPurpleOrangeWhite_Breakdown","Armor","024929:Wildlander.esp","000812:ClothingCraft.esp","2","1",""
"Armor_LinenTravelerRobesBrownWhite_Breakdown","Armor","02492A:Wildlander.esp","00080C:ClothingCraft.esp","2","1",""
"Armor_LinenTravelerRobesBrownTanWhite_Breakdown","Armor","02492B:Wildlander.esp","00080C:ClothingCraft.esp","2","1",""
"Armor_FurRagsPale_Breakdown","Armor","02492C:Wildlander.esp","DA0BF1:Update.esm","2","1",""
"Armor_HideVagabondRobesDark_BreakdownDUPLICATE001","Armor","02492D:Wildlander.esp","0DB5D2:Skyrim.esm","2","1",""
"Armor_LeatherRuggedCuirassPale_Breakdown","Armor","02492E:Wildlander.esp","0DB5D2:Skyrim.esm","2","1",""
"Armor_FurTatteredCuirass_Breakdown","Armor","02492F:Wildlander.esp","DA0BF1:Update.esm","2","1",""
"Armor_LeatherVagabondCuirass_Breakdown","Armor","024930:Wildlander.esp","0DB5D2:Skyrim.esm","2","1",""
"Armor_FurMakeshiftCuirass_Breakdown","Armor","024931:Wildlander.esp","DA0BF1:Update.esm","2","1",""
"Armor_HideFurredVagabondCuirass_Breakdown","Armor","024932:Wildlander.esp","0DB5D2:Skyrim.esm","2","1",""
"Armor_LeatherBoiledCuirass_Breakdown","Armor","024933:Wildlander.esp","0DB5D2:Skyrim.esm","2","1",""
"Armor_AncientNordicSalvagedCuirass_Breakdown","Armor","024934:Wildlander.esp","00AA1E:Wildlander.esp","55","1",""
"Armor_IronBracedVagabondCuirass_Breakdown","Armor","024935:Wildlander.esp","00AA1F:Wildlander.esp","55","1",""
"Armor_DwarvenSalvagedCuirass_Breakdown","Armor","024936:Wildlander.esp","43D07D:Requiem.esp","55","1",""
"Armor_HideVagabondRobesPale_Breakdown","Armor","024937:Wildlander.esp","0DB5D2:Skyrim.esm","2","1",""
"Armor_MailAndRuggedLeather_Breakdown","Armor","024938:Wildlander.esp","00AA1F:Wildlander.esp","55","1",""
"Armor_FurRagsDark_Breakdown","Armor","024939:Wildlander.esp","DA0BF1:Update.esm","2","1",""
"Armor_FurTatteredCuirassPale_Breakdown","Armor","02493A:Wildlander.esp","DA0BF1:Update.esm","2","1",""
"Armor_HideVagabondCuirass_Breakdown","Armor","02493B:Wildlander.esp","0DB5D2:Skyrim.esm","2","1",""
"Armor_FurRuggedCuirass_Breakdown","Armor","02493C:Wildlander.esp","DA0BF1:Update.esm","2","1",""
"Armor_FurScrapCuirass_Breakdown","Armor","02493D:Wildlander.esp","DA0BF1:Update.esm","2","1",""
"Armor_IronMakeshiftCuirass_Breakdown","Armor","02493E:Wildlander.esp","00AA1F:Wildlander.esp","55","1",""
"Armor_HideTatteredCuirass_Breakdown","Armor","02493F:Wildlander.esp","0DB5D2:Skyrim.esm","2","1",""
"Armor_HideScrapCuirass_Breakdown","Armor","024940:Wildlander.esp","0DB5D2:Skyrim.esm","2","1",""
"Armor_FurVagabondCuirass_Breakdown","Armor","024941:Wildlander.esp","DA0BF1:Update.esm","2","1",""
"Armor_LeatherRuggedCuirassDark_Breakdown","Armor","024942:Wildlander.esp","0DB5D2:Skyrim.esm","2","1",""
"Armor_HideRuggedCuirass_Breakdown","Armor","024943:Wildlander.esp","0DB5D2:Skyrim.esm","2","1",""
"Armor_HideScrapRobes_Breakdown","Armor","024944:Wildlander.esp","0DB5D2:Skyrim.esm","2","1",""
"Armor_HideRoughspunTunic_Breakdown","Armor","024945:Wildlander.esp","0DB5D2:Skyrim.esm","2","1",""
"Armor_HideMakeshiftCuirass_Breakdown","Armor","024946:Wildlander.esp","0DB5D2:Skyrim.esm","2","1",""
"Armor_IronVagabondCuirass_Breakdown","Armor","024947:Wildlander.esp","00AA1F:Wildlander.esp","55","1",""
"Armor_AncientNordicSalvagedCuirass_RecipePlayer_Disabled","Armor","02496E:Wildlander.esp","001876:Common Clothes and Armors.esp","1","3","||"
"Armor_DwarvenSalvagedCuirass_RecipePlayer_Disabled","Armor","024984:Wildlander.esp","00333A:Common Clothes and Armors.esp","1","3","||"
"Armor_MailAndRuggedLeather_RecipePlayer_Disabled","Armor","024987:Wildlander.esp","003E08:Common Clothes and Armors.esp","1","3","||"
"Ammo_BoltAncientNordicHero_Breakdown","Ammo","0249C5:Wildlander.esp","00AA1E:Wildlander.esp","1","1",""
"Ammo_BoltDarkBrotherhood_Breakdown","Ammo","0249C6:Wildlander.esp","00AA21:Wildlander.esp","1","1",""
"Ammo_BoltDawnguard_Breakdown","Ammo","0249C7:Wildlander.esp","00AA21:Wildlander.esp","1","1",""
"Ammo_BoltElven_Breakdown","Ammo","0249C8:Wildlander.esp","00AA26:Wildlander.esp","1","1",""
"Ammo_BoltGlass_Breakdown","Ammo","0249C9:Wildlander.esp","00AA28:Wildlander.esp","1","1",""
"Ammo_BoltImperial_Breakdown","Ammo","0249CA:Wildlander.esp","00AA21:Wildlander.esp","1","1",""
"Ammo_BoltIron_Breakdown","Ammo","0249CB:Wildlander.esp","00AA1F:Wildlander.esp","1","1",""
"Ammo_BoltOrcish_Breakdown","Ammo","0249CC:Wildlander.esp","00AA24:Wildlander.esp","1","1",""
"Ammo_BoltSilver_Breakdown","Ammo","0249CD:Wildlander.esp","00AA20:Wildlander.esp","1","1",""
"Ammo_BoltStormcloak_Breakdown","Ammo","0249CE:Wildlander.esp","00AA21:Wildlander.esp","1","1",""
"Ammo_BoltThievesGuild_Breakdown","Ammo","0249CF:Wildlander.esp","00AA21:Wildlander.esp","1","1",""
"Ammo_ArrowAncientNordicHero_BreakdownKindling","Ammo","0249D0:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_ArrowAncientNordic_BreakdownKindling","Ammo","0249D1:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_ArrowDwarven_BreakdownKindling","Ammo","0249D2:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_ArrowEbony_BreakdownKindling","Ammo","0249D3:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_ArrowElven_BreakdownKindling","Ammo","0249D4:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_ArrowFalmer_BreakdownKindling","Ammo","0249D5:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_ArrowForsworn_BreakdownKindling","Ammo","0249D6:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_ArrowGlass_BreakdownKindling","Ammo","0249D7:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_ArrowIron_BreakdownKindling","Ammo","0249D8:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_ArrowNordic_BreakdownKindling","Ammo","0249D9:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_ArrowOrcish_BreakdownKindling","Ammo","0249DA:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_ArrowSkyforgeSteel_BreakdownKindling","Ammo","0249DB:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_ArrowSteel_BreakdownKindling","Ammo","0249DC:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_BoltAncientNordicHero_BreakdownKindling","Ammo","0249DD:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_BoltDarkBrotherhood_BreakdownKindling","Ammo","0249DE:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_BoltDawnguard_BreakdownKindling","Ammo","0249DF:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_BoltDwarven_BreakdownKindling","Ammo","0249E0:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_BoltElven_BreakdownKindling","Ammo","0249E1:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_BoltGlass_BreakdownKindling","Ammo","0249E2:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_BoltImperial_BreakdownKindling","Ammo","0249E3:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_BoltIron_BreakdownKindling","Ammo","0249E4:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_BoltOrcish_BreakdownKindling","Ammo","0249E5:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_BoltSilver_BreakdownKindling","Ammo","0249E6:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_BoltSteel_BreakdownKindling","Ammo","0249E7:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_BoltStormcloak_BreakdownKindling","Ammo","0249E8:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Ammo_BoltThievesGuild_BreakdownKindling","Ammo","0249E9:Wildlander.esp","02E68F:Campfire.esm","1","1",""
"Weap_FalmerHonedHeavyBow_Temper","Weap","0249EA:Wildlander.esp","083167:Skyrim.esm","1","1",""
"Misc_TinderCrude_RecipeExplainer","Misc","121F88:Wildlander.esp","00AA2A:Wildlander.esp","1","1",""
"Misc_TinderCrude_RecipeKindling","Misc","121F8A:Wildlander.esp","00AA2A:Wildlander.esp","1","1",""
"Misc_TinderCrude_RecipeLinenClothBlack","Misc","121F8C:Wildlander.esp","00AA2A:Wildlander.esp","1","1",""
"Misc_TinderCrude_RecipeLinenClothBlue","Misc","121F8E:Wildlander.esp","00AA2A:Wildlander.esp","1","1",""
"Misc_TinderCrude_RecipeLinenClothBrown","Misc","121F90:Wildlander.esp","00AA2A:Wildlander.esp","1","1",""
"Misc_TinderCrude_RecipeLinenClothGreen","Misc","121F92:Wildlander.esp","00AA2A:Wildlander.esp","1","1",""
"Misc_TinderCrude_RecipeLinenClothGrey","Misc","121F94:Wildlander.esp","00AA2A:Wildlander.esp","1","1",""
