Group,Mo2 Name,Version,URL,Nexus Name,Category,Author,Author URL,Kofi,Paypal,Patreon,Nexus URL
6,Armor and Clothing Extension,1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/19002,Armor and Clothing Extension,Gameplay,kryptopyr,https://www.nexusmods.com/skyrimspecialedition/users/4291352,,https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=HWBFBKK98UEYW,https://www.patreon.com/kryptopyr ,https://www.nexusmods.com/skyrimspecialedition/mods/19002
6,Complete Crafting Overhaul Remastered,2.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/28608,Complete Crafting Overhaul Remastered,Gameplay,kryptopyr,https://www.nexusmods.com/skyrimspecialedition/users/4291352,,https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=HWBFBKK98UEYW,https://www.patreon.com/kryptopyr ,https://www.nexusmods.com/skyrimspecialedition/mods/28608
6,Complete Crafting Overhaul Remastered - PRUFEI CTD Hotfix,2.2.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/28608,Complete Crafting Overhaul Remastered,Gameplay,kryptopyr,https://www.nexusmods.com/skyrimspecialedition/users/4291352,,https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=HWBFBKK98UEYW,https://www.patreon.com/kryptopyr ,https://www.nexusmods.com/skyrimspecialedition/mods/28608
6,Hunters Not Bandits,3.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1547,Hunters Not Bandits,Gameplay,raccoondance,https://www.nexusmods.com/skyrimspecialedition/users/15479034,,,,https://www.nexusmods.com/skyrimspecialedition/mods/1547
6,Reflection - Level Up Messages,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1188,Reflection - Level Up Messages,Gameplay,Chesko,https://www.nexusmods.com/skyrimspecialedition/users/187943,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=187943,,https://www.nexusmods.com/skyrimspecialedition/mods/1188
6,Really Simple Faro,1.1.1.0,https://www.nexusmods.com/skyrim/mods/80275,Really Simple Faro,Gameplay,stradivuckos,https://www.nexusmods.com/skyrim/users/2151759,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=2151759,,https://www.nexusmods.com/skyrim/mods/80275
6,Really Simple Blackjack,2.0.1.0,https://www.nexusmods.com/skyrim/mods/67050,Really Simple Blackjack,Gameplay,stradivuckos,https://www.nexusmods.com/skyrim/users/2151759,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=2151759,,https://www.nexusmods.com/skyrim/mods/67050
6,Really Simple Blackjack - Alt Tablecloth,d2021.10.6.0,https://www.nexusmods.com/skyrim/mods/67050,Really Simple Blackjack,Gameplay,stradivuckos,https://www.nexusmods.com/skyrim/users/2151759,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=2151759,,https://www.nexusmods.com/skyrim/mods/67050
6,Skald’s Mail - A Courier Alternative,1.4.5.0,https://www.nexusmods.com/skyrimspecialedition/mods/31791,Skald's Mail - A Courier Alternative,Gameplay,AlistairRodryk,https://www.nexusmods.com/skyrimspecialedition/users/53503711,,,,https://www.nexusmods.com/skyrimspecialedition/mods/31791
6,Relationship Dialogue Overhaul SE,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1187,Relationship Dialogue Overhaul SE,Gameplay,cloudedtruth,https://www.nexusmods.com/skyrimspecialedition/users/9159133,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=9159133,,https://www.nexusmods.com/skyrimspecialedition/mods/1187
6,Relationship Dialogue Overhaul SE - CRF and USSEP Patches,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1187,Relationship Dialogue Overhaul SE,Gameplay,cloudedtruth,https://www.nexusmods.com/skyrimspecialedition/users/9159133,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=9159133,,https://www.nexusmods.com/skyrimspecialedition/mods/1187
6,Guard Dialogue Overhaul SE,2.17.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/22075,Guard Dialogue Overhaul SE,Gameplay,Argonil,https://www.nexusmods.com/skyrimspecialedition/users/3424782,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=3424782,,https://www.nexusmods.com/skyrimspecialedition/mods/22075
6,Underwater Treasure SSE (Sea Rivers and Lakes version),1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/17267,Underwater Treasure SSE (Sea Rivers and Lakes version,Gameplay,fiskin1,https://www.nexusmods.com/skyrimspecialedition/users/1795818,,,,https://www.nexusmods.com/skyrimspecialedition/mods/17267
6,Hunterborn,1.6.2.0,https://www.nexusmods.com/skyrimspecialedition/mods/7900,Hunterborn,Gameplay,unuroboros,https://www.nexusmods.com/skyrimspecialedition/users/3144640,,,,https://www.nexusmods.com/skyrimspecialedition/mods/7900
6,Hunterborn SE MCM,1.6.8.0,https://www.nexusmods.com/skyrimspecialedition/mods/17993,Hunterborn SE MCM,Gameplay,Hazado,https://www.nexusmods.com/skyrimspecialedition/users/84708,,,,https://www.nexusmods.com/skyrimspecialedition/mods/17993
6,Holidays,2.20.0.0A1,https://www.nexusmods.com/skyrimspecialedition/mods/1533,Holidays,Gameplay,isoku,https://www.nexusmods.com/skyrimspecialedition/users/2463371,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=2463371,,https://www.nexusmods.com/skyrimspecialedition/mods/1533
6,Honed Metal SSE Updated,1.21.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/51254,Honed Metal Additional Materials,Gameplay,Zireael1251,https://www.nexusmods.com/skyrimspecialedition/users/76753818,,,,https://www.nexusmods.com/skyrimspecialedition/mods/51254
6,Honed Metal SSE Updated - 1.21 Hotfix,1.21.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/51254,Honed Metal Additional Materials,Gameplay,Zireael1251,https://www.nexusmods.com/skyrimspecialedition/users/76753818,,,,https://www.nexusmods.com/skyrimspecialedition/mods/51254
6,Honed Metal SSE Updated - Additional Materials,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/51254,Honed Metal Additional Materials,Gameplay,Zireael1251,https://www.nexusmods.com/skyrimspecialedition/users/76753818,,,,https://www.nexusmods.com/skyrimspecialedition/mods/51254
6,Honed Metal Revoiced,1.5.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/34393,Honed Metal Revoiced,Gameplay,Cer12,https://www.nexusmods.com/skyrimspecialedition/users/70026333,,,,https://www.nexusmods.com/skyrimspecialedition/mods/34393
6,Better Stealing,2.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/32295,Better Stealing,Gameplay,meh321,https://www.nexusmods.com/skyrimspecialedition/users/2964753,,,,https://www.nexusmods.com/skyrimspecialedition/mods/32295
6,Mortal Enemies SE,f1.05,https://www.nexusmods.com/skyrimspecialedition/mods/4881,Mortal Enemies SE,Gameplay,center05,https://www.nexusmods.com/skyrimspecialedition/users/24631769,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=24631769,,https://www.nexusmods.com/skyrimspecialedition/mods/4881
6,Wildcat - Combat of Skyrim,f7.00SSE,https://www.nexusmods.com/skyrimspecialedition/mods/1368,Wildcat - Combat of Skyrim,Gameplay,EnaiSiaion,https://www.nexusmods.com/skyrimspecialedition/users/3959191,,,https://www.patreon.com/EnaiSiaion,https://www.nexusmods.com/skyrimspecialedition/mods/1368
6,Dynamic Things Alternative,0.14.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/49250,Dynamic Things Alternative,Gameplay,wSkeever,https://www.nexusmods.com/skyrimspecialedition/users/7064860,,,https://www.patreon.com/wSkeever,https://www.nexusmods.com/skyrimspecialedition/mods/49250
6,Trade Routes SE,3.0.0.0b3,https://www.nexusmods.com/skyrimspecialedition/mods/12358,Trade Routes SE,Gameplay,taleden,https://www.nexusmods.com/skyrimspecialedition/users/1538114,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=1538114,,https://www.nexusmods.com/skyrimspecialedition/mods/12358
6,Trade and Barter,2.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/23081,Trade and Barter,Gameplay,kryptopyr,https://www.nexusmods.com/skyrimspecialedition/users/4291352,,https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=HWBFBKK98UEYW,https://www.patreon.com/kryptopyr ,https://www.nexusmods.com/skyrimspecialedition/mods/23081
6,Immersive Speechcraft SE,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/21296,Immersive Speechcraft SE,Gameplay,"SirSalami,XONextGenXO","https://www.nexusmods.com/skyrimspecialedition/users/6002592, https://www.nexusmods.com/skyrimspecialedition/users/6002592",,"https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=6002592, https://www.paypal.com/paypalme/fazfocus",,https://www.nexusmods.com/skyrimspecialedition/mods/21296
6,Item Durability,3.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/42544,Item Durability,Gameplay,meh321,https://www.nexusmods.com/skyrimspecialedition/users/2964753,,,,https://www.nexusmods.com/skyrimspecialedition/mods/42544
6,Diverse Character Creation,1.0.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/2573,Diverse Character Creation,Gameplay,Daiyus,https://www.nexusmods.com/skyrimspecialedition/users/1414344,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=1414344,,https://www.nexusmods.com/skyrimspecialedition/mods/2573
6,Simply Rest (or Sleep) Anywhere,2.0.2.0,https://www.nexusmods.com/skyrimspecialedition/mods/35618,Simply Rest (or Sleep Anywhere,Gameplay,comfortzone,https://www.nexusmods.com/skyrimspecialedition/users/19628319,,,,https://www.nexusmods.com/skyrimspecialedition/mods/35618
6,KN Cutting Trees (Non-Physics Version),1.2.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/28715,KN Cutting Trees (Non-Physics Version,Gameplay,kingnak,https://www.nexusmods.com/skyrimspecialedition/users/20490969,,,,https://www.nexusmods.com/skyrimspecialedition/mods/28715
6,Slayable Offspring SKSE,1.5.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/46826,Slayable Offspring SKSE,Gameplay,powerofthree,https://www.nexusmods.com/skyrimspecialedition/users/2148728,,,https://www.patreon.com/bePatron?u=8408266,https://www.nexusmods.com/skyrimspecialedition/mods/46826
6,Realistic Conversations - No greetings compatible - longer pause between sentences,2.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1717,Realistic Conversations - No greetings compatible - longer pause between sentences,Gameplay,Gorgulla,https://www.nexusmods.com/skyrimspecialedition/users/23516994,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=23516994,,https://www.nexusmods.com/skyrimspecialedition/mods/1717
7,Blood and Silver - Cidhna Mine Expanded (Basic),1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/20269,Blood and Silver - Cidhna Mine Expanded,Quests,nerdofprey,https://www.nexusmods.com/skyrimspecialedition/users/7013490,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=7013490,,https://www.nexusmods.com/skyrimspecialedition/mods/20269
7,Enhanced Skyrim Factions - The Companions Guild,0.1.1.0,https://www.nexusmods.com/skyrim/mods/22650,Enhanced Skyrim Factions - The Companions Guild,Quests,DreamKingMods,https://www.nexusmods.com/skyrim/users/1471106,,,,https://www.nexusmods.com/skyrim/mods/22650
7,Obscure’s College of Winterhold,1.6.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/20514,Obscure's College of Winterhold,Quests,SomethingObscure,https://www.nexusmods.com/skyrimspecialedition/users/598980,,,,https://www.nexusmods.com/skyrimspecialedition/mods/20514
7,Obscure’s College of Winterhold NPC Stuck in Staircase Fix,0.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/53713,Obscure's College of Winterhold NPC Stuck in Staircase Fix,Quests,wSkeever,https://www.nexusmods.com/skyrimspecialedition/users/7064860,,,https://www.patreon.com/wSkeever,https://www.nexusmods.com/skyrimspecialedition/mods/53713
7,Not So Fast - Mage Guild,1.4.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/5686,Not So Fast - Mage Guild,Quests,cdcooley,https://www.nexusmods.com/skyrimspecialedition/users/79655,,,,https://www.nexusmods.com/skyrimspecialedition/mods/5686
7,Improved College Entry - Questline Tweaks,2.8.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/22184,Improved College Entry - Questline Tweaks,Quests,Parapets,https://www.nexusmods.com/skyrimspecialedition/users/39501725,,,,https://www.nexusmods.com/skyrimspecialedition/mods/22184
7,Misc. College of Winterhold Tweaks,1.5.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/22653,Misc. College of Winterhold Tweaks,Quests,SomethingObscure,https://www.nexusmods.com/skyrimspecialedition/users/598980,,,,https://www.nexusmods.com/skyrimspecialedition/mods/22653
7,Bibliophile’s Arcanaeum,1.1.2.0,https://www.nexusmods.com/skyrimspecialedition/mods/26772,Bibliophile's Arcanaeum,Quests,SomethingObscure,https://www.nexusmods.com/skyrimspecialedition/users/598980,,,,https://www.nexusmods.com/skyrimspecialedition/mods/26772
7,Choose Your Own Arch-Mage,1.0.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/30887,Choose Your Own Arch-Mage,Quests,SomethingObscure,https://www.nexusmods.com/skyrimspecialedition/users/598980,,,,https://www.nexusmods.com/skyrimspecialedition/mods/30887
7,Finding Velehk Sain,1.0.15.0,https://www.nexusmods.com/skyrimspecialedition/mods/19815,Finding Velehk Sain,Quests,SomethingObscure,https://www.nexusmods.com/skyrimspecialedition/users/598980,,,,https://www.nexusmods.com/skyrimspecialedition/mods/19815
7,College of Winterhold Entry Requirements,3.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/24749,College of Winterhold Entry Requirements,Quests,TB,https://www.nexusmods.com/skyrimspecialedition/users/59554526,,,,https://www.nexusmods.com/skyrimspecialedition/mods/24749
7,College of Winterhold Entry Requirements new,3.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/24749,College of Winterhold Entry Requirements,Quests,TB,https://www.nexusmods.com/skyrimspecialedition/users/59554526,,,,https://www.nexusmods.com/skyrimspecialedition/mods/24749
7,Thieves Guild Requirements SE (FISS Version),4.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/33256,Thieves Guild Requirements SE,Quests,kryptopyr,https://www.nexusmods.com/skyrimspecialedition/users/4291352,,https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=HWBFBKK98UEYW,https://www.patreon.com/kryptopyr ,https://www.nexusmods.com/skyrimspecialedition/mods/33256
7,Paarthurnax - Quest Expansion,f1.02,https://www.nexusmods.com/skyrimspecialedition/mods/51711,Paarthurnax - Quest Expansion,Quests,jayserpa,https://www.nexusmods.com/skyrimspecialedition/users/5201727,,,https://www.patreon.com/JaySerpa,https://www.nexusmods.com/skyrimspecialedition/mods/51711
7,The Choice is Yours,2.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/3850,The Choice is Yours,Quests,kryptopyr,https://www.nexusmods.com/skyrimspecialedition/users/4291352,,https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=HWBFBKK98UEYW,https://www.patreon.com/kryptopyr ,https://www.nexusmods.com/skyrimspecialedition/mods/3850
8,Sky Haven Temple Gardens,1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/8537,Sky Haven Temple Gardens,Locations,Albro,https://www.nexusmods.com/skyrimspecialedition/users/1529483,,,,https://www.nexusmods.com/skyrimspecialedition/mods/8537
8,Sky Haven Temple Gardens - JK’s Skyrim Patch,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/8537,Sky Haven Temple Gardens,Locations,Albro,https://www.nexusmods.com/skyrimspecialedition/users/1529483,,,,https://www.nexusmods.com/skyrimspecialedition/mods/8537
8,Dark Brotherhood Reborn - Dawnstar Sanctuary SSE,1.0.7.0,https://www.nexusmods.com/skyrimspecialedition/mods/22070,Dark Brotherhood Reborn - Dawnstar Sanctuary SSE,Locations,aluckymuse,https://www.nexusmods.com/skyrimspecialedition/users/4825044,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=4825044,,https://www.nexusmods.com/skyrimspecialedition/mods/22070
8,Honeyside TNF - By Goatk,1.6.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/4935,Honeyside TNF - By Goatk,Locations,goatk,https://www.nexusmods.com/skyrim/users/3729223,,,,https://www.nexusmods.com/skyrimspecialedition/mods/4935
8,Vlindrel Hall TNF SSE Port,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/10527,Vlindrel Hall TNF SSE Port,Locations,goatk,https://www.nexusmods.com/skyrim/users/3729223,,,,https://www.nexusmods.com/skyrimspecialedition/mods/10527
8,Breezehome TNF - Trapdoors of Whiterun SE,1.4.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/20281,Breezehome TNF - Trapdoors of Whiterun SE,Locations,XenolithicYardZone,https://www.nexusmods.com/skyrimspecialedition/users/15673129,,,,https://www.nexusmods.com/skyrimspecialedition/mods/20281
8,Hjerim TNF - SSE Port,0.3.0.0sse,https://www.nexusmods.com/skyrimspecialedition/mods/6248,Hjerim TNF - SSE Port,Locations,goatk,https://www.nexusmods.com/skyrim/users/3729223,,,,https://www.nexusmods.com/skyrimspecialedition/mods/6248
8,Proudspire Manor TNF SE,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/12906,Proudspire Manor TNF SE,Locations,goatk,https://www.nexusmods.com/skyrim/users/3729223,,,,https://www.nexusmods.com/skyrimspecialedition/mods/12906
8,Severin Manor (No Portals or General Stores),d2021.10.6.0,https://www.nexusmods.com/skyrimspecialedition/mods/9096,Severin Manor (No Portals or General Stores,Locations,Absorbed,https://www.nexusmods.com/skyrimspecialedition/users/911032,,,,https://www.nexusmods.com/skyrimspecialedition/mods/9096
8,High Hrothgar Kitchen,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/28323,High Hrothgar Kitchen,Locations,Lasegreen,https://www.nexusmods.com/skyrimspecialedition/users/26759179,,,,https://www.nexusmods.com/skyrimspecialedition/mods/28323
8,Hidden Hideouts of Skyrim SE,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/2625,Hidden Hideouts of Skyrim SE,Locations,lesi123,https://www.nexusmods.com/skyrimspecialedition/users/6560597,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=6560597,,https://www.nexusmods.com/skyrimspecialedition/mods/2625
8,Imperial Stone-The Forts of Skyrim Redone,0.7.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/6481,Imperial Stone-The Forts of Skyrim Redone,Locations,AssyMcGee,https://www.nexusmods.com/skyrimspecialedition/users/883379,,,,https://www.nexusmods.com/skyrimspecialedition/mods/6481
8,Better Docks,1.5.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/2384,Better Docks,Locations,zebra0,https://www.nexusmods.com/skyrimspecialedition/users/1357638,,,,https://www.nexusmods.com/skyrimspecialedition/mods/2384
8,Hold Border Banners,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1737,Hold Border Banners,Locations,Thicketford,https://www.nexusmods.com/skyrimspecialedition/users/1569286,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=1569286,,https://www.nexusmods.com/skyrimspecialedition/mods/1737
8,Skyrim Sewers 4,4.15.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/9320,Skyrim Sewers 4,Locations,viltuska,https://www.nexusmods.com/skyrimspecialedition/users/784235,,,,https://www.nexusmods.com/skyrimspecialedition/mods/9320
8,Outlaws Refuges,1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/8445,Outlaws Refuges,Locations,Sokkvabekk,https://www.nexusmods.com/skyrimspecialedition/users/2779850,,,,https://www.nexusmods.com/skyrimspecialedition/mods/8445
8,Outlaws Refuges - Dynamic Progression Patch,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/19280,Outlaws Refuges - Dynamic Progression Patch,Locations,Teabag86,https://www.nexusmods.com/skyrimspecialedition/users/10357565,,,,https://www.nexusmods.com/skyrimspecialedition/mods/19280
8,Expanded Towns and Cities SE Version,0.4.4.0,https://www.nexusmods.com/skyrimspecialedition/mods/13552,Expanded Towns and Cities SE Version,Locations,missjennabee,https://www.nexusmods.com/skyrimspecialedition/users/3123219,,,,https://www.nexusmods.com/skyrimspecialedition/mods/13552
8,JK’s Skyrim,1.7.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/6289,JK's Skyrim,Locations,jkrojmal,https://www.nexusmods.com/skyrimspecialedition/users/1305814 ,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=1305814,,https://www.nexusmods.com/skyrimspecialedition/mods/6289
8,JK’s Skyrim - ETaC Compatible Replacer,1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/24416,JK's Skyrim - ETaC - CFTO Patch,Locations,Teabag86,https://www.nexusmods.com/skyrimspecialedition/users/10357565,,,,https://www.nexusmods.com/skyrimspecialedition/mods/24416
8,Dawn of Skyrim (Director’s Cut) SE,1.5.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/9074,Dawn of Skyrim (Director's Cut SE,Locations,Vaelka,https://www.nexusmods.com/skyrimspecialedition/users/6315097,,,,https://www.nexusmods.com/skyrimspecialedition/mods/9074
8,JK’s Skyrim and Dawn of Skyrim DC Patch,1.6.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/16852,Immersive Laundry - Replacer ESP for JK and DoS,Locations,Teabag86,https://www.nexusmods.com/skyrimspecialedition/users/10357565,,,,https://www.nexusmods.com/skyrimspecialedition/mods/16852
8,JK’s Skyrim - ETaC - CFTO Patch,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/24416,JK's Skyrim - ETaC - CFTO Patch,Locations,Teabag86,https://www.nexusmods.com/skyrimspecialedition/users/10357565,,,,https://www.nexusmods.com/skyrimspecialedition/mods/24416
8,JK’s Skyrim - ETaC - NSUTR Patch,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/24416,JK's Skyrim - ETaC - CFTO Patch,Locations,Teabag86,https://www.nexusmods.com/skyrimspecialedition/users/10357565,,,,https://www.nexusmods.com/skyrimspecialedition/mods/24416
8,JK’s Skyrim + DoS + ETaC + Holidays Patch,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/24416,JK's Skyrim - ETaC - CFTO Patch,Locations,Teabag86,https://www.nexusmods.com/skyrimspecialedition/users/10357565,,,,https://www.nexusmods.com/skyrimspecialedition/mods/24416
8,JK’s Skyrim + DoS + Outlaw Refuges + Sewers Patch,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/16852,Immersive Laundry - Replacer ESP for JK and DoS,Locations,Teabag86,https://www.nexusmods.com/skyrimspecialedition/users/10357565,,,,https://www.nexusmods.com/skyrimspecialedition/mods/16852
8,CleverCharff’s Soul Cairn 2K - Voeille’s Version,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/34416,CleverCharff's Soul Cairn 4K 2K,Locations,clevercharff,https://www.nexusmods.com/skyrimspecialedition/users/81408168,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=81408168,https://www.patreon.com/clevercharff,https://www.nexusmods.com/skyrimspecialedition/mods/34416
9,Winter Is Coming Cloaks SSE (Full Version),2.4.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/4933,Winter Is Coming Cloaks SSE (Full Version,Item Additions,nivea,https://www.nexusmods.com/skyrimspecialedition/users/55918,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=55918,,https://www.nexusmods.com/skyrimspecialedition/mods/4933
9,Craftable Horse Barding (2K),4.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/23679,Craftable Horse Barding (2K,Item Additions,sevencardz,https://www.nexusmods.com/skyrimspecialedition/users/5732881,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=5732881,,https://www.nexusmods.com/skyrimspecialedition/mods/23679
9,More Saddles SSE,1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/7868,More Saddles SSE,Item Additions,azzendix,https://www.nexusmods.com/skyrimspecialedition/users/5059982,,,,https://www.nexusmods.com/skyrimspecialedition/mods/7868
9,Common Clothes and Armors,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/21305,Common Clothes and Armors,Item Additions,ProbablyManuel,https://www.nexusmods.com/skyrimspecialedition/users/7388094,,,,https://www.nexusmods.com/skyrimspecialedition/mods/21305
9,DX Faction Crossbows SE,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/4047,DX Faction Crossbows SE,Item Additions,DeserterX,https://www.nexusmods.com/skyrimspecialedition/users/3373573,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=3373573,https://www.patreon.com/deserterx,https://www.nexusmods.com/skyrimspecialedition/mods/4047
9,aMidianBorn Content Addon SE,2.3.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/35390,aMidianBorn Content Addon SE,Item Additions,kryptopyr,https://www.nexusmods.com/skyrimspecialedition/users/4291352,,https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=HWBFBKK98UEYW,https://www.patreon.com/kryptopyr ,https://www.nexusmods.com/skyrimspecialedition/mods/35390
9,ClothingCraft Redux (Non-Immersive Armors Version),1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/23207,ClothingCraft Redux (Non-Immersive Armors Version,Item Additions,GOOGLEPOX,https://www.nexusmods.com/skyrimspecialedition/users/1296892,,,,https://www.nexusmods.com/skyrimspecialedition/mods/23207
9,ClothingCraft - Darker Flax,1.0.0.0,https://www.nexusmods.com/skyrim/mods/67176,ClothingCraft - Darker Flax,Item Additions,DrMonops,https://www.nexusmods.com/skyrim/users/17251819,,,,https://www.nexusmods.com/skyrim/mods/67176
9,Improved closefaced helmets,1.58.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/824,Improved closefaced helmets,Item Additions,navida1,https://www.nexusmods.com/skyrimspecialedition/users/3648838,,,,https://www.nexusmods.com/skyrimspecialedition/mods/824
9,Book Covers Skyrim,4.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/901,Book Covers Skyrim,Item Additions,DanielCoffey,https://www.nexusmods.com/skyrimspecialedition/users/3204267,,,,https://www.nexusmods.com/skyrimspecialedition/mods/901
9,Book Covers Skyrim - Lost Library,2.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/902,Book Covers Skyrim - Lost Library,Item Additions,DanielCoffey,https://www.nexusmods.com/skyrimspecialedition/users/3204267,,,,https://www.nexusmods.com/skyrimspecialedition/mods/902
9,Simple Bedrolls and Supplies - for Campfire,1.0.0.0,https://www.nexusmods.com/skyrim/mods/74027,Simple Bedrolls and Supplies - for Campfire,Item Additions,gobbldygook,https://www.nexusmods.com/skyrim/users/8512434,,,,https://www.nexusmods.com/skyrim/mods/74027
9,Dovah Sonaak Dragon Priest Masks,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/23251,Dovah Sonaak Dragon Priest Masks,Item Additions,Lyreha,https://www.nexusmods.com/skyrimspecialedition/users/12436273,,,,https://www.nexusmods.com/skyrimspecialedition/mods/23251
10,Immersive Patrols SE (Full),2.2.4.0,https://www.nexusmods.com/skyrimspecialedition/mods/718,Immersive Patrols SE (Full,Addtional NPCs,Scrabbulor,https://www.nexusmods.com/skyrimspecialedition/users/2237521,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=2237521,,https://www.nexusmods.com/skyrimspecialedition/mods/718
