Group,Mo2 Name,Version,Nexus URL,Name,Category,Author,Author URL,Kofi,Paypal,Patreon (from Author) (from Nexus URL) 2
7,Skald’s Mail - A Courier Alternative,1.4.5.0,https://www.nexusmods.com/skyrimspecialedition/mods/31791,Skald's Mail - A Courier Alternative,Gameplay,AlistairRodryk,https://www.nexusmods.com/skyrimspecialedition/users/53503711,,,
7,Relationship Dialogue Overhaul SE,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1187,Relationship Dialogue Overhaul SE,Gameplay,cloudedtruth,https://www.nexusmods.com/skyrimspecialedition/users/9159133,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=9159133,
7,Relationship Dialogue Overhaul SE - CRF and USSEP Patches,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1187,Relationship Dialogue Overhaul SE,Gameplay,cloudedtruth,https://www.nexusmods.com/skyrimspecialedition/users/9159133,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=9159133,
7,Guard Dialogue Overhaul SE,2.17.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/22075,Guard Dialogue Overhaul SE,Gameplay,Argonil,https://www.nexusmods.com/skyrimspecialedition/users/3424782,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=3424782,
7,Underwater Treasure SSE (Sea Rivers and Lakes version),1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/17267,Underwater Treasure SSE (Sea Rivers and Lakes version,Gameplay,fiskin1,https://www.nexusmods.com/skyrimspecialedition/users/1795818,,,
7,Hunterborn,1.6.2.0,https://www.nexusmods.com/skyrimspecialedition/mods/7900,Hunterborn,Gameplay,unuroboros,https://www.nexusmods.com/skyrimspecialedition/users/3144640,,,
7,Hunterborn SE MCM,1.6.8.0,https://www.nexusmods.com/skyrimspecialedition/mods/17993,Hunterborn SE MCM,Gameplay,Hazado,https://www.nexusmods.com/skyrimspecialedition/users/84708,,,
7,Holidays,2.20.0.0A1,https://www.nexusmods.com/skyrimspecialedition/mods/1533,Holidays,Gameplay,isoku,https://www.nexusmods.com/skyrimspecialedition/users/2463371,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=2463371,
7,Honed Metal,1.23.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/61015,Honed Metal,Gameplay,skyliner390,https://www.nexusmods.com/skyrimspecialedition/users/563698,,,
7,Honed Metal Additional Materials,1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/51254,Honed Metal Additional Materials,Gameplay,Zireael1251,https://www.nexusmods.com/skyrimspecialedition/users/76753818,,,
7,Honed Metal Revoiced,1.7.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/34393,Honed Metal Revoiced,Gameplay,Cer12,https://www.nexusmods.com/skyrimspecialedition/users/70026333,,,
7,Better Stealing,2.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/32295,Better Stealing,Gameplay,meh321,https://www.nexusmods.com/skyrimspecialedition/users/2964753,,,
7,Mortal Enemies SE,f1.05,https://www.nexusmods.com/skyrimspecialedition/mods/4881,Mortal Enemies SE,Gameplay,center05,https://www.nexusmods.com/skyrimspecialedition/users/24631769,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=24631769,
7,Wildcat - Combat of Skyrim,f7.00SSE,https://www.nexusmods.com/skyrimspecialedition/mods/1368,Wildcat - Combat of Skyrim,Gameplay,EnaiSiaion,https://www.nexusmods.com/skyrimspecialedition/users/3959191,,,https://www.patreon.com/EnaiSiaion
7,Dynamic Things Alternative - Base Object Swapper,0.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/60741,Dynamic Things Alternative - Base Object Swapper,Gameplay,wSkeever,https://www.nexusmods.com/skyrimspecialedition/users/7064860,,,https://www.patreon.com/wSkeever
7,Trade Routes SE,3.0.0.0b3,https://www.nexusmods.com/skyrimspecialedition/mods/12358,Trade Routes SE,Gameplay,taleden,https://www.nexusmods.com/skyrimspecialedition/users/1538114,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=1538114,
7,Trade and Barter,2.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/23081,Trade and Barter,Gameplay,kryptopyr,https://www.nexusmods.com/skyrimspecialedition/users/4291352,,https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=HWBFBKK98UEYW,https://www.patreon.com/kryptopyr 
7,Immersive Speechcraft SE,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/21296,Immersive Speechcraft SE,Gameplay,"SirSalami,XONextGenXO","https://www.nexusmods.com/skyrimspecialedition/users/6002592, https://www.nexusmods.com/skyrimspecialedition/users/6002592",,"https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=6002592, https://www.paypal.com/paypalme/fazfocus",
7,Item Durability,3.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/42544,Item Durability,Gameplay,meh321,https://www.nexusmods.com/skyrimspecialedition/users/2964753,,,
7,Diverse Character Creation,1.0.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/2573,Diverse Character Creation,Gameplay,Daiyus,https://www.nexusmods.com/skyrimspecialedition/users/1414344,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=1414344,
7,Simply Rest (or Sleep) Anywhere,2.0.2.0,https://www.nexusmods.com/skyrimspecialedition/mods/35618,Simply Rest (or Sleep Anywhere,Gameplay,comfortzone,https://www.nexusmods.com/skyrimspecialedition/users/19628319,,,
7,KN Cutting Trees (Non-Physics Version),1.2.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/28715,KN Cutting Trees (Non-Physics Version,Gameplay,kingnak,https://www.nexusmods.com/skyrimspecialedition/users/20490969,,,
7,Slayable Offspring SKSE,1.5.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/46826,Slayable Offspring SKSE,Gameplay,powerofthree,https://www.nexusmods.com/skyrimspecialedition/users/2148728,,,https://www.patreon.com/bePatron?u=8408266
7,Realistic Conversations - No greetings compatible - longer pause between sentences,2.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1717,Realistic Conversations - No greetings compatible - longer pause between sentences,Gameplay,Gorgulla,https://www.nexusmods.com/skyrimspecialedition/users/23516994,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=23516994,
7,Quick Light SE,2.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/12633,Quick Light SE,Gameplay,tktk1,https://www.nexusmods.com/skyrimspecialedition/users/3841389,https://ko-fi.com/R6R8EER3 http://patreon.com/tktk,,http://patreon.com/tktk
7,Double Wide Quick Light,alpha,https://www.nexusmods.com/skyrimspecialedition/mods/49089,Double Wide Quick Light,Gameplay,facepalmization,https://www.nexusmods.com/skyrimspecialedition/mods/49089,,,
7,NPCs use Potions,1.1.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/67489,NPCs use Potions,Gameplay,KoeniglichePM,https://www.nexusmods.com/skyrimspecialedition/users/54865852,,,
7,Better Thieves Guild Practice Locks SSE,f1.02,https://www.nexusmods.com/skyrimspecialedition/mods/23523,Better Thieves Guild Practice Locks SSE,Gameplay,deleted52510526,https://www.nexusmods.com/skyrimspecialedition/users/52510526,,,
7,CC Fishing, ,Official DLC - CC Fishing,CC Fishing,Gameplay,Bethesda,,,,
7,Fish Anywhere With Water,0.5.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/60915,Fish Anywhere With Water,Gameplay,wSkeever,https://www.nexusmods.com/skyrimspecialedition/users/7064860,,,https://www.patreon.com/wSkeever
8,Blood and Silver - Cidhna Mine Expanded,2.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/20269,Blood and Silver - Cidhna Mine Expanded,Quests,nerdofprey,https://www.nexusmods.com/skyrimspecialedition/users/7013490,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=7013490,
8,More Radiant Quests for the Companions,1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/24144,More Radiant Quests for the Companions,Quests,foreverphoenix,https://www.nexusmods.com/skyrimspecialedition/users/37015290,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=37015290,
8,Obscure’s College of Winterhold,1.6.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/20514,Obscure's College of Winterhold,Quests,SomethingObscure,https://www.nexusmods.com/skyrimspecialedition/users/598980,,,
8,Obscure’s College of Winterhold NPC Stuck in Staircase Fix,0.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/53713,Obscure's College of Winterhold NPC Stuck in Staircase Fix,Quests,wSkeever,https://www.nexusmods.com/skyrimspecialedition/users/7064860,,,https://www.patreon.com/wSkeever
8,Improved College Entry - Questline Tweaks,2.8.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/22184,Improved College Entry - Questline Tweaks,Quests,Parapets,https://www.nexusmods.com/skyrimspecialedition/users/39501725,,,
8,Misc. College of Winterhold Tweaks,1.5.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/22653,Misc. College of Winterhold Tweaks,Quests,SomethingObscure,https://www.nexusmods.com/skyrimspecialedition/users/598980,,,
8,Bibliophile’s Arcanaeum,1.1.2.0,https://www.nexusmods.com/skyrimspecialedition/mods/26772,Bibliophile's Arcanaeum,Quests,SomethingObscure,https://www.nexusmods.com/skyrimspecialedition/users/598980,,,
8,Choose Your Own Arch-Mage,1.0.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/30887,Choose Your Own Arch-Mage,Quests,SomethingObscure,https://www.nexusmods.com/skyrimspecialedition/users/598980,,,
8,Finding Velehk Sain,1.0.15.0,https://www.nexusmods.com/skyrimspecialedition/mods/19815,Finding Velehk Sain,Quests,SomethingObscure,https://www.nexusmods.com/skyrimspecialedition/users/598980,,,
8,College of Winterhold Entry Requirements,3.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/24749,College of Winterhold Entry Requirements,Quests,TB,https://www.nexusmods.com/skyrimspecialedition/users/59554526,,,
8,Paarthurnax - Quest Expansion,f1.02,https://www.nexusmods.com/skyrimspecialedition/mods/51711,Paarthurnax - Quest Expansion,Quests,jayserpa,https://www.nexusmods.com/skyrimspecialedition/users/5201727,,,https://www.patreon.com/JaySerpa
8,The Choice is Yours,2.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/3850,The Choice is Yours,Quests,kryptopyr,https://www.nexusmods.com/skyrimspecialedition/users/4291352,,https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=HWBFBKK98UEYW,https://www.patreon.com/kryptopyr 
8,Deceive Degaine,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/51863,Deceive Degaine,Quests,JU12000,https://www.nexusmods.com/skyrimspecialedition/users/14713969,,,
8,All Thieves Guild Jobs Concurrently,1.0.0.0,https://www.nexusmods.com/skyrim/mods/52721,All Thieves Guild Jobs Concurrently,Quests,jakj,https://www.nexusmods.com/skyrim/users/3111339,,,
8,Thieves Guild Requirements SE,5.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/33256,Thieves Guild Requirements SE,Quests,kryptopyr,https://www.nexusmods.com/skyrimspecialedition/users/4291352,,https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=HWBFBKK98UEYW,https://www.patreon.com/kryptopyr 
9,Sky Haven Temple Gardens,1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/8537,Sky Haven Temple Gardens,Locations,Albro,https://www.nexusmods.com/skyrimspecialedition/users/1529483,,,
9,Sky Haven Temple Gardens - JK’s Skyrim Patch,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/8537,Sky Haven Temple Gardens,Locations,Albro,https://www.nexusmods.com/skyrimspecialedition/users/1529483,,,
9,Dark Brotherhood Reborn - Dawnstar Sanctuary SSE,1.0.7.0,https://www.nexusmods.com/skyrimspecialedition/mods/22070,Dark Brotherhood Reborn - Dawnstar Sanctuary SSE,Locations,aluckymuse,https://www.nexusmods.com/skyrimspecialedition/users/4825044,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=4825044,
9,Honeyside TNF - By Goatk,1.6.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/4935,Honeyside TNF - By Goatk,Locations,goatk,https://www.nexusmods.com/skyrim/users/3729223,,,
9,Vlindrel Hall TNF SSE Port,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/10527,Vlindrel Hall TNF SSE Port,Locations,goatk,https://www.nexusmods.com/skyrim/users/3729223,,,
9,Breezehome TNF - Trapdoors of Whiterun SE,1.4.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/20281,Breezehome TNF - Trapdoors of Whiterun SE,Locations,XenolithicYardZone,https://www.nexusmods.com/skyrimspecialedition/users/15673129,,,
9,Hjerim TNF - SSE Port,0.3.0.0sse,https://www.nexusmods.com/skyrimspecialedition/mods/6248,Hjerim TNF - SSE Port,Locations,goatk,https://www.nexusmods.com/skyrim/users/3729223,,,
9,Proudspire Manor TNF SE,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/12906,Proudspire Manor TNF SE,Locations,goatk,https://www.nexusmods.com/skyrim/users/3729223,,,
9,Severin Manor (No Portals or General Stores),d2021.10.6.0,https://www.nexusmods.com/skyrimspecialedition/mods/9096,Severin Manor (No Portals or General Stores,Locations,Absorbed,https://www.nexusmods.com/skyrimspecialedition/users/911032,,,
9,High Hrothgar Kitchen,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/28323,High Hrothgar Kitchen,Locations,Lasegreen,https://www.nexusmods.com/skyrimspecialedition/users/26759179,,,
9,Hidden Hideouts of Skyrim SE,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/2625,Hidden Hideouts of Skyrim SE,Locations,lesi123,https://www.nexusmods.com/skyrimspecialedition/users/6560597,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=6560597,
9,Imperial Stone-The Forts of Skyrim Redone,0.7.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/6481,Imperial Stone-The Forts of Skyrim Redone,Locations,AssyMcGee,https://www.nexusmods.com/skyrimspecialedition/users/883379,,,
9,Better Docks,1.5.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/2384,Better Docks,Locations,zebra0,https://www.nexusmods.com/skyrimspecialedition/users/1357638,,,
9,Hold Border Banners,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/1737,Hold Border Banners,Locations,Thicketford,https://www.nexusmods.com/skyrimspecialedition/users/1569286,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=1569286,
9,Skyrim Sewers 4,4.15.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/9320,Skyrim Sewers 4,Locations,viltuska,https://www.nexusmods.com/skyrimspecialedition/users/784235,,,
9,Outlaws Refuges,1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/8445,Outlaws Refuges,Locations,Sokkvabekk,https://www.nexusmods.com/skyrimspecialedition/users/2779850,,,
9,Outlaws Refuges - Dynamic Progression Patch,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/19280,Outlaws Refuges - Dynamic Progression Patch,Locations,Teabag86,https://www.nexusmods.com/skyrimspecialedition/users/10357565,,,
9,Expanded Towns and Cities SE Version,0.4.4.0,https://www.nexusmods.com/skyrimspecialedition/mods/13552,Expanded Towns and Cities SE Version,Locations,missjennabee,https://www.nexusmods.com/skyrimspecialedition/users/3123219,,,
9,JK’s Skyrim,1.7.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/6289,JK's Skyrim,Locations,jkrojmal,https://www.nexusmods.com/skyrimspecialedition/users/1305814 ,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=1305814,
9,JK’s Skyrim - ETaC Compatible Replacer,1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/24416,JK's Skyrim - ETaC - CFTO Patch,Locations,Teabag86,https://www.nexusmods.com/skyrimspecialedition/users/10357565,,,
9,Dawn of Skyrim (Director’s Cut) SE,1.5.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/9074,Dawn of Skyrim (Director's Cut SE,Locations,Vaelka,https://www.nexusmods.com/skyrimspecialedition/users/6315097,,,
9,JK’s Skyrim and Dawn of Skyrim DC Patch,1.6.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/16852,Immersive Laundry - Replacer ESP for JK and DoS,Locations,Teabag86,https://www.nexusmods.com/skyrimspecialedition/users/10357565,,,
9,JK’s Skyrim - ETaC - CFTO Patch,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/24416,JK's Skyrim - ETaC - CFTO Patch,Locations,Teabag86,https://www.nexusmods.com/skyrimspecialedition/users/10357565,,,
9,JK’s Skyrim - ETaC - NSUTR Patch,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/24416,JK's Skyrim - ETaC - CFTO Patch,Locations,Teabag86,https://www.nexusmods.com/skyrimspecialedition/users/10357565,,,
9,JK’s Skyrim + DoS + ETaC + Holidays Patch,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/24416,JK's Skyrim - ETaC - CFTO Patch,Locations,Teabag86,https://www.nexusmods.com/skyrimspecialedition/users/10357565,,,
9,JK’s Skyrim + DoS + Outlaw Refuges + Sewers Patch,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/16852,Immersive Laundry - Replacer ESP for JK and DoS,Locations,Teabag86,https://www.nexusmods.com/skyrimspecialedition/users/10357565,,,
10,Winter Is Coming Cloaks SSE (Full Version),2.4.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/4933,Winter Is Coming Cloaks SSE (Full Version,Item Additions,nivea,https://www.nexusmods.com/skyrimspecialedition/users/55918,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=55918,
10,Craftable Horse Barding (2K),4.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/23679,Craftable Horse Barding (2K,Item Additions,sevencardz,https://www.nexusmods.com/skyrimspecialedition/users/5732881,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=5732881,
10,More Saddles SSE,1.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/7868,More Saddles SSE,Item Additions,azzendix,https://www.nexusmods.com/skyrimspecialedition/users/5059982,,,
10,Common Clothes and Armors,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/21305,Common Clothes and Armors,Item Additions,ProbablyManuel,https://www.nexusmods.com/skyrimspecialedition/users/7388094,,,
10,DX Faction Crossbows SE,1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/4047,DX Faction Crossbows SE,Item Additions,DeserterX,https://www.nexusmods.com/skyrimspecialedition/users/3373573,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=3373573,https://www.patreon.com/deserterx
10,aMidianBorn Content Addon SE,2.3.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/35390,aMidianBorn Content Addon SE,Item Additions,kryptopyr,https://www.nexusmods.com/skyrimspecialedition/users/4291352,,https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=HWBFBKK98UEYW,https://www.patreon.com/kryptopyr 
10,ClothingCraft Redux (Non-Immersive Armors Version),1.1.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/23207,ClothingCraft Redux (Non-Immersive Armors Version,Item Additions,GOOGLEPOX,https://www.nexusmods.com/skyrimspecialedition/users/1296892,,,
10,ClothingCraft - Darker Flax,1.0.0.0,https://www.nexusmods.com/skyrim/mods/67176,ClothingCraft - Darker Flax,Item Additions,DrMonops,https://www.nexusmods.com/skyrim/users/17251819,,,
10,Improved closefaced helmets,1.58.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/824,Improved closefaced helmets,Item Additions,navida1,https://www.nexusmods.com/skyrimspecialedition/users/3648838,,,
10,Book Covers Skyrim,4.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/901,Book Covers Skyrim,Item Additions,DanielCoffey,https://www.nexusmods.com/skyrimspecialedition/users/3204267,,,
10,Book Covers Skyrim - Lost Library,2.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/902,Book Covers Skyrim - Lost Library,Item Additions,DanielCoffey,https://www.nexusmods.com/skyrimspecialedition/users/3204267,,,
10,Simple Bedrolls and Supplies - for Campfire,1.0.0.0,https://www.nexusmods.com/skyrim/mods/74027,Simple Bedrolls and Supplies - for Campfire,Item Additions,gobbldygook,https://www.nexusmods.com/skyrim/users/8512434,,,
10,Dovah Sonaak Dragon Priest Masks,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/23251,Dovah Sonaak Dragon Priest Masks,Item Additions,Lyreha,https://www.nexusmods.com/skyrimspecialedition/users/12436273,,,
11,Immersive Patrols SE (Full),2.2.4.0,https://www.nexusmods.com/skyrimspecialedition/mods/718,Immersive Patrols SE (Full,Addtional NPCs,Scrabbulor,https://www.nexusmods.com/skyrimspecialedition/users/2237521,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=2237521,
11,Immersive Patrols SE Simplified (Full),2.1.1.0,https://www.nexusmods.com/skyrimspecialedition/mods/32765,Immersive Patrols SE Simplified (Full,Addtional NPCs,"moose109,Scrabbulor","https://www.nexusmods.com/skyrimspecialedition/users/4251412 , https://www.nexusmods.com/skyrimspecialedition/users/2237521",,"https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=4251412 , https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=2237521",
11,Populated Skyrim Reborn LE - Prisons Cells,f2.00,https://www.nexusmods.com/skyrim/mods/73194,Populated Skyrim Reborn LE - Prisons Cells,Addtional NPCs,Erkeil Team RS,https://www.nexusmods.com/skyrim/users/6370561,,,
11,Immersive College NPCs,1.1.2.0,https://www.nexusmods.com/skyrimspecialedition/mods/9252,Immersive College NPCs,Addtional NPCs,VorpalRunner,https://www.nexusmods.com/skyrimspecialedition/users/7369554,,,
11,Inconsequential NPCs,1.9.0.0e,https://www.nexusmods.com/skyrim/mods/36334,Inconsequential NPCs,Addtional NPCs,ripple,https://www.nexusmods.com/skyrim/users/355259,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=355259,
11,Good-folks of Raven Rock,2.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/27987,Good-folks of Raven Rock,Addtional NPCs,BAPWAS,https://www.nexusmods.com/skyrimspecialedition/users/34447960,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=34447960,
12,DynDOLOD Resources SE 3,f3.00,https://www.nexusmods.com/skyrimspecialedition/mods/52897,DynDOLOD Resources SE 3,Core Audiovisual Enhancements,sheson,https://www.nexusmods.com/skyrimspecialedition/users/3155782,,,
12,Cleaned Skyrim SE Textures,1.2.3.2,https://www.nexusmods.com/skyrimspecialedition/mods/38775,Cleaned Skyrim SE Textures,Core Audiovisual Enhancements,Kartoffels,https://www.nexusmods.com/skyrimspecialedition/users/6129887,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=6129887,
12,Loading Screen Smoke Removed,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/4634,Loading Screen Smoke Removed,Core Audiovisual Enhancements,Nexus Caretaker,https://www.nexusmods.com/skyrimspecialedition/users/1234042,,,
12,Spider Webs and Particles for ENB,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/29872,Spider Webs and Particles for ENB,Core Audiovisual Enhancements,luxor8071,https://www.nexusmods.com/skyrimspecialedition/users/50525966,,,
12,Sounds of Skyrim Complete SE,1.9.5.0,https://www.nexusmods.com/skyrimspecialedition/mods/8286,Sounds of Skyrim Complete SE,Core Audiovisual Enhancements,Sands of Time Team,https://www.nexusmods.com/skyrimspecialedition/users/213669,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=213669,
12,Sounds of Skyrim Complete SE - Fox Hotfix,1.9.6.0,https://www.nexusmods.com/skyrimspecialedition/mods/8286,Sounds of Skyrim Complete SE,Core Audiovisual Enhancements,Sands of Time Team,https://www.nexusmods.com/skyrimspecialedition/users/213669,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=213669,
12,Sounds of Skyrim - City Crowd Reduced Volume,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/25740,Annoying cicada and insect sound replace,Core Audiovisual Enhancements,TetsuS197,https://www.nexusmods.com/skyrimspecialedition/users/5386015,,,
12,Audio Overhaul for Skyrim SE,3.3.2.0,https://www.nexusmods.com/skyrimspecialedition/mods/12466,Audio Overhaul for Skyrim SE,Core Audiovisual Enhancements,DylanJamesWasTaken,https://www.nexusmods.com/skyrimspecialedition/users/47365508,https://ko-fi.com/dylanjameshatescoffee,,
12,Unofficial High Definition Audio Project - Voices Part 1,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/18115,Unofficial High Definition Audio Project - Music,Core Audiovisual Enhancements,sharrken,https://www.nexusmods.com/skyrimspecialedition/users/4158519,,,
12,Unofficial High Definition Audio Project - Voices Part 2,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/18115,Unofficial High Definition Audio Project - Music,Core Audiovisual Enhancements,sharrken,https://www.nexusmods.com/skyrimspecialedition/users/4158519,,,
12,Unofficial High Definition Audio Project - Music,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/18115,Unofficial High Definition Audio Project - Music,Core Audiovisual Enhancements,sharrken,https://www.nexusmods.com/skyrimspecialedition/users/4158519,,,
12,Immersive Sounds - Compendium,2.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/523,Immersive Sounds - Compendium,Core Audiovisual Enhancements,lazyskeever,https://www.nexusmods.com/skyrimspecialedition/users/3222912,,,
12,Audio Overhaul and Immersive Sounds Patch Redux,1.3.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/35906,Audio Overhaul and Immersive Sounds Patch Redux,Core Audiovisual Enhancements,ShatterRock,https://www.nexusmods.com/skyrimspecialedition/users/62096771,,,
12,Alternative Bards Lute Songs,d2021.10.7.0,https://www.nexusmods.com/skyrimspecialedition/mods/795,Alternative Bards Lute Songs,Core Audiovisual Enhancements,Jokerine,https://www.nexusmods.com/skyrimspecialedition/users/2543917,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=2543917,
12,Alternative Bards Drum Songs,d2021.11.30.0,https://www.nexusmods.com/skyrimspecialedition/mods/797,Alternative Bards Drum Songs,Core Audiovisual Enhancements,Jokerine,https://www.nexusmods.com/skyrimspecialedition/users/2543917,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=2543917,
12,Bard Instrumentals Only - Sing Upon Request,1.0.0.0,https://www.nexusmods.com/skyrim/mods/58555,Bard Instrumentals Only - Sing Upon Request,Core Audiovisual Enhancements,fadingsignal,https://www.nexusmods.com/skyrim/users/2546964,,https://www.nexusmods.com/Core/Libs/Common/Widgets/PayPalPopUp?user=2546964,
12,Improved Combat Sounds SE,2.2.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/28415,Improved Combat Sounds SE,Core Audiovisual Enhancements,RumblestrutPig,https://www.nexusmods.com/skyrimspecialedition/users/40059060,,,
12,Sound Hammering Sounds,1.0.0.0,https://www.nexusmods.com/skyrimspecialedition/mods/5592,Sound Hammering Sounds,Core Audiovisual Enhancements,sialivi,https://www.nexusmods.com/skyrimspecialedition/users/354618,,,
12,Better Horse Pain Sounds,1.0.0.0,https://www.nexusmods.com/skyrim/mods/12608,Better Horse Pain Sounds,Core Audiovisual Enhancements,Yuatari,https://www.nexusmods.com/skyrim/users/4129407,,,
